gene_id,definitive_endoderm,endothelial,hepatic_endoderm,immature_hepatoblast,mature_hepatocyte,mesenchymal_stem_cell
gene_name-6532,-0.4311166,-0.43111664,0.14121895,1.8774408,0.24885257,-0.43111664
gene_name-6547,-0.26249698,-0.26249698,0.011550772,3.5016966,-0.26249698,-0.26249698
gene_name-6550,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6551,-0.31367406,-0.31367406,0.31367403,-0.31367406,-0.31367406,-0.31367406
gene_name-6554,1.3344641,0.065340705,-0.4301953,-0.43019524,0.6765042,0.6384885
gene_name-6557,-0.6206391,-0.27316627,0.26001346,-0.6206391,0.07057897,-0.30096585
gene_name-6560,-0.480297,-0.24977335,0.062147737,-0.480297,0.70454234,-0.16727638
gene_name-6562,-0.7444297,-0.22589548,0.06601582,1.1797416,0.6541559,-0.45170784
gene_name-6564,-0.50793576,-0.50793576,0.35223076,1.8276402,-0.50793576,-0.50793576
gene_name-6566,-0.35827506,-0.35827506,-0.05315097,-0.35827506,1.6988553,-0.35827506
gene_name-6567,-0.24853428,-0.24853428,0.24853434,-0.24853428,-0.24853428,-0.24853428
gene_name-6569,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6577,-0.60821956,-0.19052446,0.46898776,-0.60821956,-0.60821956,-0.60821956
gene_name-6586,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6591,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6593,-0.651255,0.6016247,0.051026635,-0.651255,0.26175347,-0.651255
gene_name-6602,-0.18257418,0.91287076,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6611,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-6616,1.5817828,-0.37903544,0.21979052,-0.79438484,-0.40220475,-0.19649282
gene_name-6618,0.01700626,1.0984548,-0.25011152,-0.9268379,1.0170152,-0.7763628
gene_name-6623,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-6625,1.0427762,0.06456125,-0.039444264,-1.2608093,-0.08586494,0.14889696
gene_name-6628,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6632,1.0536755,-0.012064552,-0.38646147,0.7381969,0.45450056,0.5403742
gene_name-6643,-0.67649853,0.42409068,0.075653195,-0.67649853,-0.15697847,-0.28626397
gene_name-6650,-0.4303077,0.09238751,0.25607595,-0.4303077,-0.43030772,-0.4303077
gene_name-6657,-0.7663589,-0.34235469,0.37940606,-0.7663589,-0.21293724,-0.3615574
gene_name-6670,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6679,-0.40849385,0.1765769,0.08585247,-0.40849385,-0.40849385,-0.025640488
gene_name-6685,-0.26275793,1.3137897,-0.26275796,-0.26275793,-0.26275793,-0.26275793
gene_name-6696,-1.0945336,0.21783376,-0.120970055,0.6189328,1.025913,-0.37535113
gene_name-6713,-0.8001613,-0.5149423,0.119958684,-0.8001613,1.1226729,-0.1984731
gene_name-6715,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-6728,1.5629876,0.46712512,-0.25399014,-0.6666499,-0.83534104,0.61678255
gene_name-6731,0.5758671,-0.07822075,-0.19779004,0.22134991,0.5521119,0.18088023
gene_name-6732,-1.0357096,-0.35002798,0.29428437,-1.0357096,-0.4464709,0.14934108
gene_name-6740,-0.2627442,-0.2627442,-0.2627442,-0.2627442,2.3646977,-0.2627442
gene_name-6741,-0.32037127,-0.32037127,0.16007844,-0.32037127,0.48109326,-0.32037127
gene_name-6744,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-6750,-0.68182874,0.5304373,-0.14656325,-0.68182874,0.18288851,0.072250865
gene_name-6754,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431675,-0.1825742
gene_name-6758,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-6762,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-6763,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-6766,-0.59993285,0.032475747,0.24191903,-0.59993285,-0.59993285,-0.15830033
gene_name-6773,1.0426285,-0.19611974,-0.24772781,0.18711206,0.53238845,0.37392193
gene_name-6787,-1.0453479,0.15177676,-0.25386074,-1.0453479,0.44132724,0.7631481
gene_name-6798,-0.54004353,-0.08029987,-0.31182787,1.6826043,1.5651546,-0.15182133
gene_name-6806,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-6807,-0.56472474,0.2604104,0.006584215,1.5221565,-0.56472474,-0.13281447
gene_name-6822,-0.24598409,-0.2459841,0.24598409,-0.24598409,-0.24598409,-0.2459841
gene_name-6825,-0.1068996,-0.25473392,0.17481968,-0.6386749,0.23775977,-0.263266
gene_name-6827,4.699983,0.24748835,-0.25680155,-0.2568015,-0.18153119,-0.2568015
gene_name-6832,-0.25846958,-0.25846958,0.045734916,-0.25846958,0.80520374,-0.25846958
gene_name-6838,2.2809472,0.19714579,-0.277902,1.470457,-0.61157113,0.25322208
gene_name-6841,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-6844,-0.25130776,-0.107129216,0.263465,-0.78578085,-0.18783347,-0.3631481
gene_name-6845,-0.4304602,-0.4304602,0.036429383,2.2287316,-0.4304602,0.21979389
gene_name-6848,-0.34840503,-0.34840503,0.14523368,-0.34840503,0.6674514,-0.34840503
gene_name-6849,-0.41169342,1.4338293,-0.20348082,-0.41169342,-0.41169342,-0.41169342
gene_name-6857,1.9494476,0.31638518,-0.30514342,-0.61760116,-0.61760116,0.70323646
gene_name-6859,-0.18257418,0.91287076,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-6876,0.0489009,-0.50510406,0.6434581,-0.91907555,-0.91907555,-0.6997899
gene_name-6883,-0.2234073,-0.2234073,0.1336451,-0.2234073,0.22540371,-0.2234073
gene_name-6885,-0.4259647,0.77491254,0.02567226,-0.4259647,-0.4259647,-0.42596474
gene_name-6888,0.09260355,-0.08203361,0.41579396,-0.11485351,-0.7029684,-0.7391172
gene_name-6890,-0.7536325,-0.4639967,0.09884314,1.3075033,-0.7536325,0.5088724
gene_name-6892,-0.2576,-0.2576,0.050105207,-0.2576,-0.2576,0.36488408
gene_name-6896,-0.61263144,0.054264117,0.08724192,-0.61263144,0.90282375,-0.61263144
gene_name-6899,-0.2566105,-0.2566105,0.25661057,-0.2566105,-0.2566105,-0.2566105
gene_name-6902,2.3470383,0.6280474,-0.05750086,-0.5138625,-0.5138625,-0.5138625
gene_name-6903,-0.54436153,-0.29022074,0.27091756,0.5887544,-0.37376222,-0.30715325
gene_name-6909,-0.3962324,-0.3962324,0.36723378,-0.3962324,-0.3962324,-0.3092367
gene_name-6929,-0.5350349,-0.5350349,0.057156224,2.0580974,0.9899812,-0.5350349
gene_name-6930,-0.25409305,-0.25409305,0.25409302,-0.25409305,-0.25409305,-0.25409305
gene_name-6931,-0.2586163,-0.2586163,-0.25861627,-0.2586163,2.3275468,-0.2586163
gene_name-6932,-0.18257418,-0.18257418,-0.1825742,5.294651,-0.1825742,-0.18257418
gene_name-6939,-0.58307683,0.3204158,-0.08048781,-0.58307683,0.57237184,-0.18914488
gene_name-6942,-0.4268888,-0.4268888,-0.27324378,1.3066018,2.495944,-0.4268888
gene_name-6943,-0.24651617,0.22934671,0.08789514,-0.24651617,-0.24651617,-0.24651618
gene_name-6949,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-6952,0.19393215,-0.38790402,0.30849794,0.74578995,-0.43630576,-0.46375093
gene_name-6956,-0.43732762,1.7196903,-0.43732756,1.8974113,-0.43732762,-0.43732762
gene_name-6960,-0.37344047,-0.37344047,0.11111906,-0.37344047,0.9381667,-0.37344047
gene_name-6966,-0.32582536,-0.32582536,0.3258254,-0.32582536,-0.32582536,-0.32582536
gene_name-6967,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-6968,-0.37825403,0.59879106,0.052572347,-0.37825403,-0.37825403,-0.37825403
gene_name-6974,-0.26276913,-0.26276913,-0.26276916,-0.26276913,-0.26276913,1.3138456
gene_name-6975,-0.2321629,0.10761402,-0.23216294,5.033839,-0.2321629,-0.23216291
gene_name-6976,-0.62308526,-0.62308526,0.507515,-0.62308526,-0.45001677,-0.38021547
gene_name-6977,-0.23874144,-0.23874144,0.10605098,1.7516156,-0.23874144,-0.23874144
gene_name-6978,2.3181107,-0.43899137,0.09139078,-0.43899134,-0.43899134,0.05238974
gene_name-6979,0.9834388,0.66311896,-0.41296488,-1.1687324,0.40860188,0.3676731
gene_name-6982,0.80667144,-0.5413737,0.016062323,-0.5413737,1.3787832,-0.38714284
gene_name-6983,2.235636,0.11676808,-0.23028755,-0.435892,-0.435892,0.47568083
gene_name-6985,-0.3238738,-0.3238738,0.15234521,-0.3238738,0.5337689,-0.3238738
gene_name-6992,-1.0711284,-0.22932109,-0.13918164,0.70596486,0.3668829,0.49976906
gene_name-6995,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-6996,-0.1825742,-0.1825742,0.18257411,-0.1825742,-0.1825742,-0.1825742
gene_name-7001,-0.73262143,-0.48092136,0.3644055,1.4216571,-0.73262143,-0.31052956
gene_name-7008,-0.6205363,-0.1959798,0.14984454,1.5113463,-0.21316363,-0.30381766
gene_name-7017,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7020,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-7021,-0.2607851,0.42815948,0.031136895,-0.2607851,-0.2607851,-0.2607851
gene_name-7022,0.63235444,0.475176,-0.31462625,-0.8079405,-0.8079405,0.9885842
gene_name-7024,-0.6325731,-0.20914635,-0.20700343,1.2114568,0.28863072,0.54120123
gene_name-7035,-0.3086146,-0.3086146,-0.30861467,-0.3086146,2.7775314,-0.3086146
gene_name-7040,0.83973926,0.38487244,-0.15023883,-0.14469998,-0.6478768,0.3155623
gene_name-7042,-0.26235077,-0.26235077,-0.25008994,-0.26235077,2.2998526,-0.26235077
gene_name-7052,1.5468887,0.9748374,-0.50832945,-0.9331624,-0.9331624,0.98730314
gene_name-7058,-0.4076476,-0.4076476,0.06296322,-0.4076476,0.59497714,0.024830842
gene_name-7060,-0.43235087,0.5557042,0.102999195,-0.43235087,-0.43235087,-0.43235087
gene_name-7066,1.9844619,-0.5409439,-0.15909122,-0.5409439,0.99270314,0.13389233
gene_name-7069,-0.5535809,-0.3825429,0.38060558,-0.5535809,-0.5535809,-0.20569289
gene_name-7070,-0.34538013,-0.20762877,0.07668252,-0.34538013,-0.34538016,0.3229614
gene_name-7073,-0.40924755,-0.40924755,0.08221657,1.5674521,-0.40924755,0.17650554
gene_name-7088,-0.502749,-0.031609785,0.07801045,1.7704784,-0.502749,-0.15431826
gene_name-7089,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7092,-0.86910814,-0.20682974,0.32032636,1.0336714,-0.28483728,-0.6161597
gene_name-7110,-0.25967023,-0.25967023,0.038872447,3.0522962,-0.25967023,-0.25967023
gene_name-7112,-0.24656034,-0.24656034,0.24656038,-0.24656034,-0.24656034,-0.24656034
gene_name-7119,-0.61574703,-0.21042165,-0.003262496,1.664297,1.0437437,-0.61574703
gene_name-7120,-0.42695576,-0.42695576,0.095395945,-0.42695576,-0.4269558,0.56772363
gene_name-7127,-0.26276708,-0.26276708,0.2627671,-0.26276708,-0.26276708,-0.26276708
gene_name-7132,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-7133,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-7137,-0.33904606,0.4049457,0.091048874,-0.33904606,-0.3390461,-0.33904606
gene_name-7138,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7139,2.2278295,-0.50591016,-0.30936947,-0.50591016,-0.50591016,1.3931808
gene_name-7143,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-7146,-0.44671592,-0.15653868,0.34999022,-0.44671592,-0.44671592,-0.44671592
gene_name-7147,-0.20338804,-0.07542696,0.16073439,-0.20338804,-0.20338804,-0.20338802
gene_name-7148,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7151,-1.0617524,-0.5967263,0.05932768,0.3246735,0.6731295,0.16228135
gene_name-7152,-0.98911893,0.12503514,-0.1438002,0.98686,-0.33060113,0.50517774
gene_name-7153,-0.31626764,-0.31626764,0.04966076,-0.31626764,1.0167668,-0.31626764
gene_name-7160,0.3117252,0.40314573,-0.24891634,0.54450744,-0.3230538,0.36618882
gene_name-7164,2.644254,-0.43209285,-0.13002716,-0.43209288,-0.43209288,0.63899773
gene_name-7172,0.7385348,-0.72319806,0.16680129,0.3964893,0.4928204,-0.29990306
gene_name-7175,-0.5956199,0.02030003,0.11480808,1.0498074,-0.5956199,-0.098189875
gene_name-7177,-0.8746734,-0.063228846,0.15867446,-0.8746734,-0.8746734,0.46187887
gene_name-7178,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-7184,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7186,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-7188,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-7199,1.2694052,0.15075651,-0.117858864,0.9178626,0.44889238,-0.5039687
gene_name-7201,4.2266297,0.1916877,-0.34044632,-0.34044626,-0.34044626,0.25668222
gene_name-7217,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-7221,-1.0754162,0.41747546,-0.22879839,0.6875897,0.31818476,0.15557447
gene_name-7228,0.8273025,-0.041669093,0.21591705,0.5509794,-0.7361798,-0.44003057
gene_name-7229,-0.4976111,0.51103914,-0.16268781,-0.4976111,0.25106946,0.025427282
gene_name-7231,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-7233,-0.5308575,-0.5308575,0.28097203,-0.5308575,0.71856993,-0.5308575
gene_name-7236,-0.42286113,-0.040834118,-0.2504268,2.1767232,0.8111384,-0.045340896
gene_name-7241,-0.36416718,0.747883,-0.107036166,-0.36416718,-0.36416718,-0.06260728
gene_name-7245,-0.30967915,0.64263755,-0.0077596903,-0.30967915,-0.30967915,-0.30967915
gene_name-7248,0.41345868,0.49149245,-0.12330303,1.1739528,-0.21257989,-0.31151795
gene_name-7250,-0.34550261,0.29415712,0.033123095,-0.34550261,0.1502955,-0.34550261
gene_name-7253,1.0100788,0.1461997,0.16161968,-1.5834538,-0.19358294,-0.40023404
gene_name-7257,-0.2518315,-0.2518315,0.25183147,-0.2518315,-0.2518315,-0.2518315
gene_name-7258,-0.2724347,-0.2724347,-0.034556087,-0.2724347,1.2625192,-0.2724347
gene_name-7261,-0.51511157,0.014194012,-0.174001,-0.51511157,1.3661252,-0.105821684
gene_name-7262,-0.42184693,-0.42184693,-0.0862495,1.8479538,1.3620349,-0.42184693
gene_name-7274,-0.53178954,-0.53178954,-0.2014049,-0.53178954,-0.53178954,1.667794
gene_name-7275,-0.25732478,-0.25732478,0.05140827,-0.25732478,-0.25732478,0.36042482
gene_name-7280,1.0788778,-0.22613172,0.25359648,-0.88096017,0.0057083764,-0.5776663
gene_name-7281,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-7285,1.8782477,-0.50152725,0.3212937,-0.50152725,-0.39361787,-0.50152725
gene_name-7288,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-7290,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7293,-0.03733998,1.0680782,-0.2592757,-1.1924562,-1.1924562,0.6711818
gene_name-7294,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7301,0.62267524,0.49476862,0.2918424,-0.83046144,-0.83046144,-0.8304614
gene_name-7303,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-7305,1.380469,-0.33899164,0.0028709252,1.6161637,-0.6517747,0.12211718
gene_name-7320,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7321,-0.26234743,0.56782454,-0.014376586,-0.26234743,-0.26234743,-0.26234743
gene_name-7326,1.125309,-0.23855701,-0.15679948,-1.3041657,0.22237515,0.6113017
gene_name-7328,2.2662132,0.07143463,-0.3031694,-0.3031694,1.2477235,-0.3031694
gene_name-7338,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7343,-0.3839996,0.045809366,-0.108218715,-0.3839996,-0.3839996,0.66284627
gene_name-7352,-0.806242,-0.49313563,0.24519755,1.1831793,-0.23517121,-0.17674157
gene_name-7359,1.7872198,0.207877,0.040202595,-0.38107148,-0.38107148,-0.38107148
gene_name-7360,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7365,-0.5341864,0.24057627,0.08310879,-0.5341864,0.42993045,-0.5341864
gene_name-7366,-0.42106748,-0.42106748,0.42106757,-0.42106748,-0.42106748,-0.42106748
gene_name-7367,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-7369,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7372,1.2082442,0.21588644,-0.113295384,-1.1766262,0.1948107,0.0007897377
gene_name-7374,1.6232617,1.0818088,-0.64099336,-0.8557074,-0.8557074,1.2010851
gene_name-7375,-0.40816143,0.7996737,-0.16016507,-0.40816143,-0.40816143,0.088982984
gene_name-7377,-0.4319424,0.9211501,-0.019088479,-0.4319424,-0.43194237,-0.4319424
gene_name-7380,-0.25392234,-0.25392234,0.06531713,2.5751545,-0.25392234,-0.25392234
gene_name-7386,-0.58042693,0.25856465,-0.08497703,-0.58042693,-0.58042693,0.5767933
gene_name-7407,-0.4175125,-0.21826288,0.17422014,-0.4175125,-0.4175125,0.11311481
gene_name-7408,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-7412,-0.1825742,-0.1825742,0.18257411,-0.1825742,-0.1825742,-0.1825742
gene_name-7420,0.7037165,0.1501228,-0.074297294,0.49589327,-1.2204391,0.5651105
gene_name-7422,-0.1825742,-0.1825742,-0.18257421,5.2946515,-0.1825742,-0.1825742
gene_name-7426,-0.19724663,-0.10868429,0.16772595,-0.19724663,-0.19724663,-0.19724663
gene_name-7432,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-7447,-0.254029,-0.254029,0.25402904,-0.254029,-0.254029,-0.254029
gene_name-7452,0.73301375,0.10815213,0.141692,0.76020956,-0.22764802,-0.6952841
gene_name-7457,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-7475,-0.38328332,0.19823536,-0.009316067,-0.38328332,-0.3832833,0.21299605
gene_name-7477,-0.37959608,0.123085044,-0.20653443,-0.37959608,0.8426848,0.14274588
gene_name-7480,-0.39306208,-0.39306208,-0.23865174,2.5262482,1.7924036,-0.39306208
gene_name-7486,-0.23806506,-0.23806505,-0.23806502,-0.23806506,-0.23806506,1.1903253
gene_name-7490,-0.4110548,-0.10938585,0.3104985,-0.4110548,-0.41105476,-0.4110548
gene_name-7497,1.5704405,-0.23463099,-0.23463102,-0.23463099,1.5099882,-0.23463099
gene_name-7523,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-7533,-0.79597247,0.28258836,0.031011669,-0.79597247,0.668817,-0.45852453
gene_name-7542,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.9128709
gene_name-7543,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.9128709
gene_name-7557,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7563,-0.30970335,-0.30970335,0.30970332,-0.30970335,-0.30970335,-0.30970335
gene_name-7569,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-7570,-0.41971794,-0.41971794,0.13413237,2.0214543,0.19448571,-0.41971794
gene_name-7577,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-7583,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7585,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7590,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-7594,-0.2618733,1.3093666,-0.26187328,-0.2618733,-0.2618733,-0.2618733
gene_name-7596,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7599,0.79098976,0.26133028,0.1568377,-0.8385324,-0.34107304,-0.517691
gene_name-7600,-0.37001395,-0.37001395,-0.12168428,2.5703044,0.57348233,-0.049080826
gene_name-7612,-0.37571827,0.17030334,-0.37571824,-0.37571827,0.88439065,0.5765044
gene_name-7616,-0.26047668,-0.26047668,0.2604767,-0.26047668,-0.26047668,-0.26047668
gene_name-7617,-0.26096678,-0.26096678,0.029682033,-0.26096678,-0.26096678,0.4328875
gene_name-7618,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-7628,-0.46871015,-0.08377005,0.07961215,-0.46871015,-0.03803627,0.05523949
gene_name-7634,-0.32949322,-0.32949322,0.32949322,-0.32949322,-0.32949322,-0.32949322
gene_name-7642,-0.81128466,-0.444386,0.050082233,-0.81128466,0.12579131,0.54317826
gene_name-7648,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-7649,-0.23829682,-0.23829682,0.13894844,-0.23829682,0.25844517,-0.23829682
gene_name-7653,-0.32053506,-0.32053506,-0.16773675,-0.32053506,2.1208239,-0.32053506
gene_name-7682,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-7685,1.6848074,-0.2608077,0.17145586,-0.67077255,0.3573428,-0.67077255
gene_name-7691,-0.5718433,-0.13054731,0.106289454,-0.5718433,0.3319538,-0.15875603
gene_name-7695,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-7717,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7724,-0.5355213,-0.11611675,-0.014253664,-0.5355213,0.17575485,0.26763326
gene_name-7725,-0.5765694,0.7917069,0.017869703,-0.5765694,-0.16111912,-0.5180169
gene_name-7726,-0.32007304,-0.32007304,-0.32007307,-0.32007304,2.8806572,-0.32007304
gene_name-7728,1.5639889,-0.46863508,0.051164743,1.1931397,0.53481936,-0.55717653
gene_name-7729,-0.1825742,-0.1825742,-0.18257421,5.2946515,-0.1825742,-0.1825742
gene_name-7732,-0.25335124,-0.25335124,-0.14146353,-0.25335124,-0.25335124,0.9310931
gene_name-7734,-0.5912501,-0.14689337,-0.02402239,-0.5912501,0.2713807,0.29263228
gene_name-7741,-0.6199462,-0.23517439,0.22866058,-0.6199462,-0.6199462,0.16913873
gene_name-7746,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-7748,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-7754,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-7763,-0.1825742,0.9128709,-0.18257421,-0.1825742,-0.1825742,-0.1825742
